transaction_id,date,product_id,store_id,customer_segment_id,channel_id,units_sold,unit_price,gross_sales,discount_amount,net_sales,promotion_id,discount_percentage,inventory_available,stockout_flag,return_units,return_amount,true_demand_estimate
T000007398,2021-06-10,P004,S02,Loyal Regular,Physical Store,5,38113.55,190000.0,0.0,190000.0,,0.0,85.2,False,2,76227.1,5
T000007399,2021-06-10,P005,S02,Value Seeker,Online,72,6485.73,468000.0,1027.44,466972.56,,0.0,9150.5,False,1,6485.73,72
T000007400,2021-06-10,P006,S02,Budget Shopper,Mobile App,93,645.86,60450.0,385.02,60064.98,,0.0,59253.0,False,2,1291.72,93
T000007401,2021-06-10,P001,S03,Budget Shopper,Online,16,12611.55,200000.0,0.0,200000.0,,0.0,5993.9,False,0,0.0,16
T000007402,2021-06-10,P002,S03,Premium Buyer,Physical Store,39,184.65,7020.0,0.0,7020.0,,0.0,63449.6,False,0,0.0,39
T000007403,2021-06-10,P003,S03,Budget Shopper,Mobile App,27,1794.31,48600.0,153.63,48446.37,,0.0,2233.0,False,6,10765.86,27
T000007404,2021-06-10,P004,S03,Premium Buyer,Physical Store,19,38002.04,722000.0,0.0,722000.0,,0.0,967.6,False,0,0.0,19
T000007405,2021-06-10,P005,S03,Value Seeker,Physical Store,68,6416.92,442000.0,5649.44,436350.56,,0.0,9338.1,False,1,6416.92,68
T000007406,2021-06-10,P006,S03,Premium Buyer,Online,39,655.48,25350.0,0.0,25350.0,,0.0,73400.3,False,0,0.0,39
T000007407,2021-06-10,P001,S04,,Physical Store,26,12493.73,325000.0,163.02,324836.98,,0.0,9054.7,False,1,12493.73,26
T000007408,2021-06-10,P002,S04,,Online,100,179.44,18000.0,56.0,17944.0,,0.0,52363.2,False,1,179.44,100
T000007409,2021-06-10,P003,S04,Value Seeker,Marketplace,15,1809.12,27000.0,0.0,27000.0,,0.0,6598.0,False,0,0.0,15
T000007410,2021-06-10,P004,S04,Value Seeker,Physical Store,22,37872.08,836000.0,2814.24,833185.76,,0.0,733.2,False,0,0.0,22
T000007411,2021-06-10,P005,S04,Budget Shopper,Online,57,6578.5,370500.0,0.0,370500.0,,0.0,,False,1,6578.5,57
T000007412,2021-06-10,P006,S04,Budget Shopper,Physical Store,160,648.37,104000.0,260.8,103739.2,,0.0,69094.5,False,3,1945.11,160
T000007413,2021-06-10,P001,S05,Loyal Regular,Marketplace,14,12479.05,175000.0,293.3,174706.7,,0.0,5597.6,False,2,24958.1,14
T000007414,2021-06-10,P002,S05,Budget Shopper,Online,21,181.24,3780.0,0.0,3780.0,,0.0,57472.5,False,0,0.0,21
T000007415,2021-06-10,P003,S05,Budget Shopper,Physical Store,49,1810.33,88200.0,0.0,88200.0,,0.0,7294.8,False,9,16292.97,49
T000007416,2021-06-10,P004,S05,Value Seeker,Physical Store,20,38312.99,760000.0,0.0,760000.0,,0.0,347.6,False,1,38312.99,20
T000007417,2021-06-10,P005,S05,Value Seeker,Physical Store,48,6535.91,312000.0,0.0,312000.0,,0.0,4891.1,False,4,26143.64,48
T000007418,2021-06-10,P006,S05,Premium Buyer,Physical Store,87,649.44,56550.0,48.72,56501.28,,0.0,34179.0,False,0,0.0,87
T000007419,2021-06-10,P001,S06,Value Seeker,Physical Store,19,12437.51,237500.0,1187.31,236312.69,,0.0,9542.0,False,1,12437.51,19
T000007420,2021-06-10,P002,S06,Premium Buyer,Physical Store,40,182.15,7200.0,0.0,7200.0,,0.0,51826.8,False,0,0.0,40
T000007421,2021-06-10,P003,S06,Occasional Shopper,Online,31,1826.89,55800.0,0.0,55800.0,,0.0,13748.5,False,1,1826.89,31
T000007422,2021-06-10,P004,S06,Loyal Regular,Physical Store,8,37528.82,304000.0,3769.44,300230.56,,0.0,,False,0,0.0,8
T000007423,2021-06-10,P005,S06,Budget Shopper,Online,17,6444.18,110500.0,948.94,109551.06,,0.0,16679.3,False,3,19332.54,17
T000007424,2021-06-10,P006,S06,Budget Shopper,Online,37,643.93,24050.0,224.59,23825.41,,0.0,53586.9,False,3,1931.79,37
T000007425,2021-06-10,P001,S07,Value Seeker,Online,12,12588.1,150000.0,0.0,150000.0,,0.0,10239.6,False,0,0.0,12
T000007426,2021-06-10,P003,S07,Loyal Regular,MOBILE APP,42,1799.95,75600.0,2.1,75597.9,,0.0,16740.4,False,10,17999.5,42
T000007427,2021-06-10,P004,S07,Premium Buyer,Physical Store,24,38297.08,912000.0,0.0,912000.0,,0.0,545.9,False,0,0.0,24
T000007428,2021-06-10,P005,S07,Budget Shopper,Marketplace,35,6532.28,227500.0,0.0,227500.0,,0.0,7851.7,False,0,0.0,35
T000007429,2021-06-10,P006,S07,Loyal Regular,Online,31,644.58,20150.0,168.02,19981.98,,0.0,43303.3,False,2,1289.16,31
T000007430,2021-06-10,P001,S08,Value Seeker,Physical Store,33,12417.07,412500.0,2736.69,409763.31,,0.0,13430.6,False,2,24834.14,33
T000007431,2021-06-10,P002,S08,Loyal Regular,Physical Store,49,180.99,8820.0,0.0,8820.0,,0.0,75167.1,False,0,0.0,49
T000007432,2021-06-10,P003,S08,Premium Buyer,Physical Store,28,1820.2,50400.0,0.0,50400.0,,,7011.5,False,11,20022.2,28
T000007433,2021-06-10,P004,S08,Budget Shopper,Physical Store,15,38406.98,570000.0,0.0,570000.0,,0.0,1918.2,False,0,0.0,15
T000007434,2021-06-10,P005,S08,Value Seeker,Online,10,6483.33,65000.0,166.7,64833.3,,0.0,7927.6,False,1,6483.33,10
T000007435,2021-06-10,P006,S08,Premium Buyer,Physical Store,38,649.83,24700.0,6.46,24693.54,,0.0,70215.5,False,0,0.0,38
T000007436,2021-06-11,P001,S01,Occasional Shopper,Physical Store,48,12471.89,600000.0,1349.28,598650.72,,0.0,1438.7,False,3,37415.67,48
T000007437,2021-06-11,P002,S01,Value Seeker,Mobile App,83,181.14,14940.0,0.0,14940.0,,0.0,37563.1,False,0,0.0,83
T000007438,2021-06-11,P004,S01,Premium Buyer,Physical Store,42,37534.55,1596000.0,19548.9,1576451.1,,0.0,1657.8,False,0,0.0,42
T000007439,2021-06-11,P005,S01,Loyal Regular,Physical Store,130,6635.22,845000.0,0.0,845000.0,,0.0,3058.8,False,2,13270.44,130
T000007440,2021-06-11,P006,S01,Occasional Shopper,Online,67,652.86,43550.0,0.0,43550.0,,0.0,38981.8,False,6,3917.16,67
T000007441,2021-06-11,P001,S02,Budget Shopper,Physical Store,22,12461.3,275000.0,851.4,274148.6,,0.0,1272.9,False,0,0.0,22
T000007442,2021-06-11,P002,S02,Loyal Regular,Physical Store,69,181.49,12420.0,0.0,12420.0,,0.0,35383.3,False,0,0.0,69
T000007443,2021-06-11,P003,S02,Budget Shopper,Mobile App,41,1797.47,73800.0,103.73,73696.27,,0.0,3181.5,False,2,3594.94,41
T000007444,2021-06-11,P004,S02,Budget Shopper,Physical Store,15,37919.38,570000.0,1209.3,568790.7,,0.0,141.9,False,1,37919.38,15
T000007445,2021-06-11,P006,S02,Premium Buyer,Online,122,639.87,79300.0,1235.86,78064.14,,0.0,60148.9,False,5,3199.35,122
T000007446,2021-06-11,P001,S03,Budget Shopper,Physical Store,25,12583.47,312500.0,0.0,312500.0,,0.0,5977.9,False,3,37750.41,25
T000007447,2021-06-11,P002,S03,Loyal Regular,Physical Store,47,179.56,8460.0,20.68,8439.32,,0.0,63410.6,False,0,0.0,47
T000007448,2021-06-11,P003,S03,Loyal Regular,Mobile App,12,1811.73,21600.0,0.0,21600.0,,0.0,2206.0,False,0,0.0,12
T000007449,2021-06-11,P004,S03,Occasional Shopper,Online,4,37626.79,152000.0,1492.84,150507.16,,0.0,948.6,False,0,0.0,4
T000007450,2021-06-11,P005,S03,Budget Shopper,Online,100,6429.27,650000.0,7073.0,642927.0,,0.0,9270.1,False,3,19287.81,100
T000007451,2021-06-11,P006,S03,Value Seeker,Mobile App,73,644.58,47450.0,395.66,47054.34,,0.0,73361.3,False,3,1933.74,73
T000007452,2021-06-11,P001,S04,Premium Buyer,Mobile App,59,12431.43,737500.0,4045.63,733454.37,,0.0,9028.7,False,2,24862.86,59
T000007453,2021-06-11,P002,S04,Value Seeker,Physical Store,183,179.0,32940.0,183.0,32757.0,,0.0,52263.2,False,2,358.0,183
T000007454,2021-06-11,P003,S04,Value Seeker,Physical Store,23,1773.61,41400.0,606.97,40793.03,,0.0,6583.0,False,6,10641.66,23
T000007455,2021-06-11,P004,S04,Loyal Regular,Physical Store,27,37771.15,1026000.0,6178.95,1019821.05,,0.0,711.2,False,1,37771.15,27
T000007456,2021-06-11,P005,S04,Budget Shopper,Mobile App,12,6542.57,78000.0,0.0,78000.0,,0.0,3203.1,False,1,6542.57,12
T000007457,2021-06-11,P006,S04,Value Seeker,Online,54,644.99,35100.0,270.54,34829.46,,0.0,70058.5,False,0,0.0,54
T000007458,2021-06-11,P001,S05,Value Seeker,Physical Store,14,12334.76,175000.0,2313.36,172686.64,,0.0,5583.6,False,2,24669.52,14
T000007459,2021-06-11,P002,S05,,Marketplace,32,181.3,5760.0,0.0,5760.0,,0.0,57451.5,False,0,0.0,32
T000007460,2021-06-11,P003,S05,Budget Shopper,Online,89,1808.78,160200.0,0.0,160200.0,,0.0,7245.8,False,13,23514.14,89
T000007461,2021-06-11,P004,S05,Budget Shopper,Online,4,37712.8,152000.0,1148.8,150851.2,,0.0,327.6,False,0,0.0,4
T000007462,2021-06-11,P005,S05,Premium Buyer,Online,28,6351.74,182000.0,4151.28,177848.72,,0.0,4843.1,False,2,12703.48,28
T000007463,2021-06-11,P006,S05,Budget Shopper,Physical Store,60,647.51,39000.0,149.4,38850.6,,0.0,34092.0,False,0,0.0,60
T000007464,2021-06-11,P001,S06,Value Seeker,Mobile App,23,12371.0,287500.0,2967.0,284533.0,,0.0,9523.0,False,2,24742.0,23
T000007465,2021-06-11,P002,S06,Loyal Regular,Physical Store,42,179.61,7560.0,16.38,7543.62,,0.0,51786.8,False,1,179.61,42
T000007466,2021-06-11,P003,S06,Budget Shopper,Physical Store,20,1806.9,36000.0,0.0,36000.0,,,13717.5,False,5,9034.5,20
T000007467,2021-06-11,P004,S06,Premium Buyer,Marketplace,5,37610.83,190000.0,1945.85,188054.15,,0.0,2219.6,False,0,0.0,5
T000007468,2021-06-11,P005,S06,Loyal Regular,Online,51,6624.32,331500.0,0.0,331500.0,,0.0,16662.3,False,2,13248.64,51
T000007469,2021-06-11,P006,S06,Value Seeker,Online,56,642.48,36400.0,421.12,35978.88,,0.0,53549.9,False,1,642.48,56
T000007470,2021-06-11,P001,S07,Occasional Shopper,Marketplace,39,12427.3,487500.0,2835.3,484664.7,,0.0,10227.6,False,3,37281.9,39
T000007471,2021-06-11,P002,S07,Premium Buyer,Physical Store,115,181.65,20700.0,0.0,20700.0,,0.0,69596.4,False,0,0.0,115
T000007472,2021-06-11,P003,S07,Loyal Regular,Online,26,1792.95,46800.0,183.3,46616.7,,0.0,16698.4,False,5,8964.75,26
T000007473,2021-06-11,P004,S07,Value Seeker,Online,13,37679.71,494000.0,4163.77,489836.23,,0.0,596.4,False,0,0.0,13
T000007474,2021-06-11,P005,S07,Loyal Regular,Physical Store,21,6467.65,136500.0,679.35,135820.65,,0.0,7816.7,False,0,0.0,21
T000007475,2021-06-11,P006,S07,Occasional Shopper,Mobile App,50,663.47,32500.0,0.0,32500.0,,0.0,43760.0,False,1,663.47,50
T000007476,2021-06-11,P001,S08,Loyal Regular,Physical Store,10,12438.81,125000.0,611.9,124388.1,,0.0,13861.8,False,0,0.0,10
T000007477,2021-06-11,P002,S08,Occasional Shopper,Online,49,179.72,8820.0,13.72,8806.28,,0.0,75822.0,False,0,0.0,49
T000007478,2021-06-11,P003,S08,Premium Buyer,Online,22,1780.87,39600.0,420.86,39179.14,,0.0,7244.5,False,1,1780.87,22
T000007479,2021-06-11,P004,S08,Occasional Shopper,Marketplace,12,38241.5,456000.0,0.0,456000.0,,0.0,2003.9,False,1,38241.5,12
T000007480,2021-06-11,P005,S08,Premium Buyer,Online,36,6551.61,234000.0,0.0,234000.0,,,8130.9,False,3,19654.83,36
T000007481,2021-06-11,P006,S08,Value Seeker,Physical Store,75,643.57,48750.0,482.25,48267.75,,0.0,71023.4,False,1,643.57,75
T000007482,2021-06-12,P001,S01,Budget Shopper,Online,140,12386.05,1750000.0,15953.0,1734047.0,,0.0,1696.1,False,9,111474.45,140
T000007483,2021-06-12,P002,S01,Occasional Shopper,Mobile App,221,179.08,39780.0,203.32,39576.68,,0.0,37480.1,False,0,0.0,221
T000007484,2021-06-12,P003,S01,Budget Shopper,Physical Store,72,1781.33,129600.0,1344.24,128255.76,,0.0,,False,10,17813.3,72
T000007485,2021-06-12,P004,S01,,PHYSICAL STORE,25,38512.02,950000.0,0.0,950000.0,,0.0,1615.8,False,1,38512.02,25
T000007486,2021-06-12,P005,S01,Occasional Shopper,Physical Store,177,6576.26,1150500.0,0.0,1150500.0,,0.0,3238.9,False,2,13152.52,177
T000007487,2021-06-12,P006,S01,Loyal Regular,Online,110,651.99,71500.0,0.0,71500.0,,0.0,39383.1,False,4,2607.96,110
T000007488,2021-06-12,P002,S02,Budget Shopper,Online,242,179.03,43560.0,234.74,43325.26,,0.0,35314.3,False,1,179.03,242
T000007489,2021-06-12,P003,S02,Budget Shopper,Physical Store,85,1810.56,153000.0,0.0,153000.0,,0.0,3140.5,False,5,9052.8,85
T000007490,2021-06-12,P004,S02,Loyal Regular,Physical Store,35,37700.61,1330000.0,10478.65,1319521.35,,0.0,126.9,False,0,0.0,35
T000007491,2021-06-12,P005,S02,Value Seeker,Physical Store,125,6550.57,812500.0,0.0,812500.0,,0.0,9078.5,False,6,39303.42,125
T000007492,2021-06-12,P006,S02,Value Seeker,Mobile App,87,647.81,56550.0,190.53,56359.47,,0.0,61248.2,False,3,1943.43,87
T000007493,2021-06-12,P001,S03,Budget Shopper,Physical Store,21,12432.12,262500.0,1425.48,261074.52,,0.0,5952.9,False,1,12432.12,21
T000007494,2021-06-12,P002,S03,Value Seeker,Online,88,180.3,15840.0,0.0,15840.0,,0.0,63363.6,False,1,180.3,88
T000007495,2021-06-12,P003,S03,Loyal Regular,Physical Store,40,1800.03,72000.0,0.0,72000.0,,0.0,2194.0,False,2,3600.06,40
T000007496,2021-06-12,P004,S03,Loyal Regular,Physical Store,16,38382.01,608000.0,0.0,608000.0,,0.0,944.6,False,0,0.0,16
T000007497,2021-06-12,P005,S03,Occasional Shopper,PHYSICAL STORE,50,6451.19,325000.0,2440.5,322559.5,,0.0,9170.1,False,0,0.0,50
T000007498,2021-06-12,P006,S03,Budget Shopper,Online,168,644.98,109200.0,843.36,108356.64,,0.0,74506.3,False,3,1934.94,168
T000007499,2021-06-12,P001,S04,Occasional Shopper,Physical Store,24,12529.29,300000.0,0.0,300000.0,,0.0,8969.7,False,1,12529.29,24
T000007500,2021-06-12,P002,S04,Value Seeker,Physical Store,121,180.04,21780.0,0.0,21780.0,,0.0,52724.0,False,1,180.04,121
T000007501,2021-06-12,P003,S04,Budget Shopper,Online,18,1835.31,32400.0,0.0,32400.0,,0.0,6560.0,False,0,0.0,18
T000007502,2021-06-12,P004,S04,Loyal Regular,Online,33,33500.18,1254000.0,148494.06,1105505.94,Flash Discount,11.09,684.2,False,1,33500.18,33
T000007503,2021-06-12,P005,S04,Budget Shopper,Marketplace,17,6567.92,110500.0,0.0,110500.0,,0.0,3191.1,False,0,0.0,17
T000007504,2021-06-12,P006,S04,,Physical Store,48,652.35,31200.0,0.0,31200.0,,0.0,71329.6,False,2,1304.7,48
T000007505,2021-06-12,P001,S05,Value Seeker,Online,28,12397.77,350000.0,2862.44,347137.56,,0.0,5569.6,False,1,12397.77,28
T000007506,2021-06-12,P002,S05,Budget Shopper,Physical Store,91,164.58,16380.0,1403.22,14976.78,Flash Discount,8.16,57419.5,False,1,164.58,91
T000007507,2021-06-12,P003,S05,Value Seeker,Physical Store,75,1796.94,135000.0,229.5,134770.5,,0.0,7156.8,False,14,25157.16,75
T000007508,2021-06-12,P004,S05,Budget Shopper,Mobile App,13,37944.41,494000.0,722.67,493277.33,,0.0,323.6,False,0,0.0,13
T000007509,2021-06-12,P005,S05,Value Seeker,Mobile App,62,6444.89,403000.0,3416.82,399583.18,,0.0,4815.1,False,2,12889.78,62
T000007510,2021-06-12,P006,S05,Occasional Shopper,Mobile App,116,649.8,75400.0,23.2,75376.8,,0.0,34819.2,False,3,1949.4,116
T000007511,2021-06-12,P001,S06,Value Seeker,Marketplace,43,12650.96,537500.0,0.0,537500.0,,0.0,9733.2,False,0,0.0,43
T000007512,2021-06-12,P002,S06,Premium Buyer,Physical Store,57,176.32,10260.0,209.76,10050.24,,0.0,52390.1,False,0,0.0,57
T000007513,2021-06-12,P003,S06,Premium Buyer,Online,34,1791.87,61200.0,276.42,60923.58,,0.0,14076.8,False,3,5375.61,34
T000007514,2021-06-12,P004,S06,Occasional Shopper,Online,21,38695.13,798000.0,0.0,798000.0,,0.0,2214.6,False,1,38695.13,21
T000007515,2021-06-12,P005,S06,Value Seeker,Online,51,6568.02,331500.0,0.0,331500.0,,0.0,16611.3,False,2,13136.04,51
T000007516,2021-06-12,P006,S06,Value Seeker,Online,145,661.53,94250.0,0.0,94250.0,,0.0,53493.9,False,3,1984.59,145
T000007517,2021-06-12,P001,S07,Value Seeker,Online,74,12683.09,925000.0,0.0,925000.0,,0.0,10466.5,False,1,12683.09,74
T000007518,2021-06-12,P002,S07,Value Seeker,Online,61,183.91,10980.0,0.0,10980.0,,0.0,70354.0,False,0,0.0,61
T000007519,2021-06-12,P003,S07,Loyal Regular,Online,5,1809.2,9000.0,0.0,9000.0,,0.0,16672.4,False,0,0.0,5
T000007520,2021-06-12,P004,S07,Value Seeker,Physical Store,9,38062.67,342000.0,0.0,342000.0,,0.0,583.4,False,0,0.0,9
T000007521,2021-06-12,P005,S07,Value Seeker,Online,35,6462.73,227500.0,1304.45,226195.55,,,7795.7,False,1,6462.73,35
T000007522,2021-06-12,P006,S07,Occasional Shopper,Marketplace,28,644.62,18200.0,150.64,18049.36,,0.0,43710.0,False,0,0.0,28
T000007523,2021-06-12,P001,S08,Budget Shopper,Physical Store,26,12464.12,325000.0,932.88,324067.12,,0.0,13851.8,False,1,12464.12,26
T000007524,2021-06-12,P002,S08,Premium Buyer,Online,48,181.38,8640.0,0.0,8640.0,,0.0,76881.7,False,1,181.38,48
T000007525,2021-06-12,P003,S08,Budget Shopper,Online,50,1800.69,90000.0,0.0,90000.0,,0.0,7222.5,False,4,7202.76,50
T000007526,2021-06-12,P004,S08,Occasional Shopper,Physical Store,7,38470.09,266000.0,0.0,266000.0,,0.0,1991.9,False,1,38470.09,7
T000007527,2021-06-12,P005,S08,Loyal Regular,Mobile App,16,6662.73,104000.0,0.0,104000.0,,0.0,8094.9,False,0,0.0,16
T000007528,2021-06-12,P006,S08,Value Seeker,Physical Store,67,659.62,43550.0,0.0,43550.0,,0.0,70948.4,False,0,0.0,67
T000007529,2021-06-13,P001,S01,Value Seeker,Marketplace,129,12387.75,1612500.0,14480.25,1598019.75,,0.0,1556.1,False,4,49551.0,129
T000007530,2021-06-13,P002,S01,Budget Shopper,Mobile App,161,180.56,28980.0,0.0,28980.0,,0.0,37259.1,False,2,361.12,161
T000007531,2021-06-13,P003,S01,Budget Shopper,Physical Store,34,1776.52,61200.0,798.32,60401.68,,0.0,5560.3,False,0,0.0,34
T000007532,2021-06-13,P004,S01,Budget Shopper,Physical Store,37,38146.36,1406000.0,0.0,1406000.0,,,1692.3,False,0,0.0,37
T000007533,2021-06-13,P005,S01,Loyal Regular,Online,192,6430.22,1248000.0,13397.76,1234602.24,,0.0,3370.0,False,5,32151.1,192
T000007534,2021-06-13,P006,S01,Value Seeker,Online,109,659.0,70850.0,0.0,70850.0,,0.0,39927.3,False,1,659.0,109
T000007535,2021-06-13,P001,S02,Value Seeker,Physical Store,19,12419.19,237500.0,1535.39,235964.61,,0.0,1250.9,False,0,0.0,19
T000007536,2021-06-13,P002,S02,Loyal Regular,Physical Store,71,179.79,12780.0,14.91,12765.09,,0.0,35072.3,False,0,0.0,71
T000007537,2021-06-13,P003,S02,Premium Buyer,Online,73,1818.31,131400.0,0.0,131400.0,,0.0,3055.5,False,7,12728.17,73
T000007538,2021-06-13,P004,S02,Value Seeker,Online,22,37734.6,836000.0,5838.8,830161.2,,,91.9,False,0,0.0,22
T000007539,2021-06-13,P005,S02,Occasional Shopper,Physical Store,63,6423.48,409500.0,4820.76,404679.24,,0.0,8953.5,False,1,6423.48,63
T000007540,2021-06-13,P006,S02,Occasional Shopper,Online,389,639.15,252850.0,4220.65,248629.35,,0.0,61161.2,False,8,5113.2,389
T000007541,2021-06-13,P001,S03,Value Seeker,Online,71,12357.45,887500.0,10121.05,877378.95,,0.0,5931.9,False,3,37072.35,71
T000007542,2021-06-13,P002,S03,Value Seeker,Physical Store,121,177.61,21780.0,289.19,21490.81,,0.0,64420.4,False,0,0.0,121
T000007543,2021-06-13,P003,S03,Occasional Shopper,Online,42,1792.79,75600.0,302.82,75297.18,,0.0,2154.0,False,3,5378.37,42
T000007544,2021-06-13,P004,S03,Loyal Regular,Physical Store,29,37451.2,1102000.0,15915.2,1086084.8,,0.0,1028.6,False,2,74902.4,29
T000007545,2021-06-13,P005,S03,Value Seeker,Online,55,6442.96,357500.0,3137.2,354362.8,,0.0,9120.1,False,4,25771.84,55
T000007546,2021-06-13,P006,S03,Budget Shopper,Online,131,655.95,85150.0,0.0,85150.0,,0.0,75282.2,False,4,2623.8,131
T000007547,2021-06-13,P001,S04,Budget Shopper,Physical Store,33,12554.24,412500.0,0.0,412500.0,,0.0,8945.7,False,1,12554.24,33
T000007548,2021-06-13,P002,S04,Value Seeker,Mobile App,274,179.12,49320.0,241.12,49078.88,,0.0,52603.0,False,2,358.24,274
T000007549,2021-06-13,P003,S04,Loyal Regular,Physical Store,13,1808.71,23400.0,0.0,23400.0,,0.0,6542.0,False,1,1808.71,13
T000007550,2021-06-13,P004,S04,Budget Shopper,Marketplace,40,38461.22,1520000.0,0.0,1520000.0,,0.0,651.2,False,0,0.0,40
T000007551,2021-06-13,P005,S04,Value Seeker,Physical Store,101,6439.17,656500.0,6143.83,650356.17,,0.0,3174.1,False,3,19317.51,101
T000007552,2021-06-13,P006,S04,Premium Buyer,Physical Store,204,646.23,132600.0,769.08,131830.92,,0.0,71281.6,False,5,3231.15,204
T000007553,2021-06-13,P001,S05,Budget Shopper,Physical Store,40,12380.46,500000.0,4781.6,495218.4,,0.0,5541.6,False,2,24760.92,40
T000007554,2021-06-13,P002,S05,Occasional Shopper,Online,88,178.19,15840.0,159.28,15680.72,,0.0,58012.9,False,0,0.0,88
T000007555,2021-06-13,P003,S05,Budget Shopper,Physical Store,88,1788.7,158400.0,994.4,157405.6,,0.0,7081.8,False,12,21464.4,88
T000007556,2021-06-13,P004,S05,Budget Shopper,Mobile App,45,38080.21,1710000.0,0.0,1710000.0,,0.0,310.6,False,5,190401.05,45
T000007557,2021-06-13,P005,S05,Premium Buyer,Mobile App,90,6533.83,585000.0,0.0,585000.0,,,4753.1,False,4,26135.32,90
T000007558,2021-06-13,P006,S05,Loyal Regular,Physical Store,167,639.18,108550.0,1806.94,106743.06,,0.0,34703.2,False,6,3835.08,167
T000007559,2021-06-13,P001,S06,Value Seeker,Mobile App,63,12432.96,787500.0,4223.52,783276.48,,0.0,9960.7,False,1,12432.96,63
T000007560,2021-06-13,P002,S06,Value Seeker,Physical Store,34,175.41,6120.0,156.06,5963.94,,0.0,52333.1,False,0,0.0,34
T000007561,2021-06-13,P003,S06,Budget Shopper,Physical Store,65,1825.13,117000.0,0.0,117000.0,,0.0,14042.8,False,3,5475.39,65
T000007562,2021-06-13,P004,S06,Value Seeker,Physical Store,14,37824.73,532000.0,2453.78,529546.22,,0.0,2193.6,False,1,37824.73,14
T000007563,2021-06-13,P005,S06,Budget Shopper,Online,32,6468.48,208000.0,1008.64,206991.36,,0.0,17024.2,False,0,0.0,32
T000007564,2021-06-13,P006,S06,Budget Shopper,Marketplace,54,657.46,35100.0,0.0,35100.0,,0.0,53348.9,False,3,1972.38,54
T000007565,2021-06-13,P001,S07,Occasional Shopper,Physical Store,32,12611.11,400000.0,0.0,400000.0,,0.0,10666.8,False,2,25222.22,32
T000007566,2021-06-13,P002,S07,Value Seeker,Physical Store,97,177.68,17460.0,225.04,17234.96,,0.0,70293.0,False,1,177.68,97
T000007567,2021-06-13,P003,S07,Occasional Shopper,Marketplace,31,1807.2,55800.0,0.0,55800.0,,0.0,16667.4,False,1,1807.2,31
T000007568,2021-06-13,P004,S07,Budget Shopper,Physical Store,39,37997.16,1482000.0,110.76,1481889.24,,0.0,574.4,False,1,37997.16,39
T000007569,2021-06-13,P005,S07,Premium Buyer,Physical Store,37,6569.83,240500.0,0.0,240500.0,,0.0,7760.7,False,2,13139.66,37
T000007570,2021-06-13,P006,S07,Value Seeker,Online,40,652.47,26000.0,0.0,26000.0,,0.0,44285.0,False,1,652.47,40
T000007571,2021-06-13,P001,S08,Premium Buyer,Marketplace,58,12713.06,725000.0,0.0,725000.0,,,13825.8,False,1,12713.06,58
T000007572,2021-06-13,P002,S08,Loyal Regular,Physical Store,51,178.56,9180.0,73.44,9106.56,,0.0,77748.0,False,0,0.0,51
T000007573,2021-06-13,P003,S08,Premium Buyer,Physical Store,24,1775.37,43200.0,591.12,42608.88,,0.0,7542.8,False,2,3550.74,24
T000007574,2021-06-13,P004,S08,Value Seeker,Physical Store,10,38453.36,380000.0,0.0,380000.0,,0.0,1984.9,False,0,0.0,10
T000007575,2021-06-13,P005,S08,Premium Buyer,Mobile App,25,6590.82,162500.0,0.0,162500.0,,0.0,8348.8,False,2,13181.64,25
T000007576,2021-06-13,P006,S08,Budget Shopper,Physical Store,102,643.33,66300.0,680.34,65619.66,,0.0,72124.2,False,3,1929.99,102
