date,day_of_week,day_name,week_of_year,month,month_name,quarter,year,day_of_month,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,holiday_name,holiday_flag,holiday_type,days_to_holiday,days_from_holiday,promotion_event,major_event_flag,temperature_c,rainfall_mm,humidity_pct,weather_condition,inflation_index,consumer_confidence_index,unemployment_rate,fuel_price_index,marketing_campaign,campaign_type,campaign_intensity,digital_ad_spend,offline_ad_spend,campaign_active_flag
2022-05-28,6,Saturday,21,5,May,2,2022,28,True,False,False,False,False,,False,,22.0,20.0,,False,38.5,0.0,69.2,Hot,6.35,105.09,6.86,99.82,,,,151941.43,90203.35,False
2022-05-29,7,Sunday,21,5,May,2,2022,29,True,False,False,False,False,,False,,21.0,21.0,,False,38.0,0.0,51.9,Hot,6.33,105.12,6.85,99.92,,,,180833.6,102749.82,False
2022-05-30,1,Monday,22,5,May,2,2022,30,False,False,False,False,False,,False,,20.0,22.0,,False,36.4,2.2,,Light Rain,6.3,105.29,6.83,100.0,,,,138891.62,57416.4,False
2022-05-31,2,Tuesday,22,5,May,2,2022,31,False,False,True,False,False,,False,,19.0,23.0,,False,37.5,0.0,47.1,Hot,6.29,105.36,6.82,99.95,,,,179020.03,61916.5,False
2022-06-01,3,Wednesday,22,6,June,2,2022,1,False,True,False,False,False,,False,,18.0,24.0,,False,37.9,18.5,82.1,Heavy Rain,6.23,105.29,6.83,99.9,,,,178436.96,72635.45,False
2022-06-02,4,Thursday,22,6,June,2,2022,2,False,False,False,False,False,,False,,17.0,25.0,,False,36.3,20.1,69.6,Heavy Rain,6.25,105.15,6.83,99.91,,,,150897.06,73755.4,False
2022-06-03,5,Friday,22,6,June,2,2022,3,False,False,False,False,False,,False,,16.0,26.0,,False,37.0,57.3,60.1,Heavy Rain,6.26,105.18,6.81,100.01,,,,125271.65,55147.89,False
2022-06-04,6,Saturday,22,6,June,2,2022,4,True,False,False,False,False,,False,,15.0,27.0,,False,37.7,,62.7,Heavy Rain,6.23,105.14,6.81,100.01,,,,160855.19,68876.78,False
2022-06-05,7,Sunday,22,6,June,2,2022,5,True,False,False,False,False,,False,,14.0,28.0,,False,37.1,22.2,69.7,Heavy Rain,6.24,105.21,6.8,99.99,,,,,128173.87,False
2022-06-06,1,Monday,23,6,June,2,2022,6,False,False,False,False,False,,False,,13.0,29.0,,False,37.5,6.1,70.6,Light Rain,6.27,104.88,6.79,100.04,,,,149047.88,70394.23,False
2022-06-07,2,Tuesday,23,6,June,2,2022,7,False,False,False,False,False,,False,,12.0,30.0,,False,38.5,3.8,65.9,Light Rain,6.24,104.96,6.78,100.02,,,,153485.44,59022.86,False
2022-06-08,3,Wednesday,23,6,June,2,2022,8,False,False,False,False,False,,False,,11.0,,,False,39.0,53.5,82.9,Heavy Rain,6.26,104.77,6.77,100.02,,,,94988.07,70605.56,False
2022-06-09,4,Thursday,23,6,June,2,2022,9,False,False,False,False,False,,False,,10.0,,,False,39.0,19.0,85.9,Heavy Rain,6.25,104.97,6.77,100.05,,,,137106.46,80366.82,False
2022-06-10,5,Friday,23,6,June,2,2022,10,False,False,False,False,False,,False,,9.0,,,False,37.8,22.8,69.8,Heavy Rain,6.23,104.86,6.77,100.08,,,,159091.92,90383.92,False
2022-06-11,6,Saturday,23,6,June,2,2022,11,True,False,False,False,False,,False,,8.0,,,False,39.8,16.7,65.4,Heavy Rain,6.25,104.94,6.77,100.07,,,,177434.93,,False
2022-06-12,7,Sunday,23,6,June,2,2022,12,True,False,False,False,False,,False,,7.0,,,False,39.2,17.3,66.6,Heavy Rain,6.25,105.02,6.79,100.13,,,,196848.81,89610.13,False
2022-06-13,1,Monday,24,6,June,2,2022,13,False,False,False,False,False,,False,,6.0,,,False,37.2,9.2,74.4,Light Rain,6.27,105.18,6.8,100.14,,,,161589.85,67360.15,False
2022-06-14,2,Tuesday,24,6,June,2,2022,14,False,False,False,False,False,,False,,5.0,,,False,35.1,15.1,61.1,Heavy Rain,6.26,104.82,6.79,100.21,,,,126760.18,84218.43,False
2022-06-15,3,Wednesday,24,6,June,2,2022,15,False,False,False,False,False,,False,,4.0,,,False,36.3,7.1,81.3,Light Rain,6.28,104.59,6.79,100.28,,,,124599.28,74442.78,False
2022-06-16,4,Thursday,24,6,June,2,2022,16,False,False,False,False,False,,False,,3.0,,,False,34.4,6.0,,Light Rain,6.25,104.38,6.79,100.18,,,,138070.6,76170.46,False
2022-06-17,5,Friday,24,6,June,2,2022,17,False,False,False,False,False,,False,,2.0,,,False,37.4,9.8,79.7,Light Rain,6.24,104.47,6.8,100.28,,,,156540.27,69255.66,False
2022-06-18,6,Saturday,24,6,June,2,2022,18,True,False,False,False,False,,False,,1.0,,,False,38.6,16.0,77.3,Heavy Rain,6.28,104.29,6.8,100.21,,,,204282.13,105519.84,False
2022-06-19,7,Sunday,24,6,June,2,2022,19,True,False,False,False,False,Father's Day,True,Commercial,0.0,0.0,,False,40.1,10.2,81.4,Light Rain,6.28,104.34,6.8,100.23,,,,177594.21,96396.43,False
2022-06-20,1,Monday,25,6,June,2,2022,20,False,False,False,False,False,,False,,,1.0,,False,37.7,9.6,74.5,Light Rain,6.27,104.42,6.82,100.16,,,,124038.96,73810.4,False
2022-06-21,2,Tuesday,25,6,June,2,2022,21,False,False,False,False,False,,False,,,2.0,,False,39.6,23.6,74.8,Heavy Rain,6.26,104.49,6.82,100.17,,,,128266.26,53268.67,False
2022-06-22,3,Wednesday,25,6,June,2,2022,22,False,False,False,False,False,,False,,,3.0,,False,38.1,10.0,77.9,Light Rain,6.23,104.44,6.83,100.22,,,,145741.35,83105.18,False
2022-06-23,4,Thursday,25,6,June,2,2022,23,False,False,False,False,False,,False,,,4.0,,False,37.4,6.9,68.1,Light Rain,6.23,104.18,6.84,100.26,,,,124617.66,51746.2,False
2022-06-24,5,Friday,25,6,June,2,2022,24,False,False,False,False,False,,False,,,5.0,,False,37.9,16.7,90.2,Heavy Rain,6.24,104.16,6.84,100.25,,,,111482.46,60733.8,False
2022-06-25,6,Saturday,25,6,June,2,2022,25,True,False,False,False,False,,False,,,6.0,,False,37.8,2.6,85.0,Light Rain,6.22,104.28,6.85,100.25,,,,203229.84,87858.3,False
2022-06-26,7,Sunday,25,6,June,2,2022,26,True,False,False,False,False,,False,,,7.0,,False,36.8,12.5,76.2,Light Rain,6.22,104.22,6.86,100.24,,,,169419.23,102983.66,False
2022-06-27,1,Monday,26,6,June,2,2022,27,False,False,False,False,False,,False,,,8.0,,False,36.0,13.6,75.8,Light Rain,6.25,104.19,6.85,100.23,,,,128907.01,66596.06,False
2022-06-28,2,Tuesday,26,6,June,2,2022,28,False,False,False,False,False,,False,,,9.0,,False,36.0,24.1,73.6,Heavy Rain,6.24,104.68,6.85,100.32,,,,115969.26,62615.85,False
2022-06-29,3,Wednesday,26,6,June,2,2022,29,False,False,False,False,False,,False,,,10.0,,False,38.1,5.1,74.9,Light Rain,6.23,104.64,6.85,100.37,,,,144708.24,73525.42,False
2022-06-30,4,Thursday,26,6,June,2,2022,30,False,False,True,False,True,,False,,,11.0,,False,39.7,34.8,60.4,Heavy Rain,6.21,104.81,6.85,100.33,,,,131378.34,87231.9,False
2022-07-01,5,Friday,26,7,July,3,2022,1,False,True,False,True,False,,False,,,12.0,End of Season Sale - Summer,False,39.2,,66.5,Light Rain,6.26,104.81,6.85,100.32,End of Season Sale - Summer,Clearance,Low,205455.09,80847.19,True
2022-07-02,6,Saturday,26,7,July,3,2022,2,True,False,False,False,False,,False,,,13.0,End of Season Sale - Summer,False,36.5,8.5,93.5,Light Rain,6.26,104.69,6.85,100.27,End of Season Sale - Summer,Clearance,Low,213917.99,118848.82,True
2022-07-03,7,Sunday,26,7,July,3,2022,3,True,False,False,False,False,,False,,,14.0,End of Season Sale - Summer,False,37.3,7.9,74.8,Light Rain,6.27,104.62,6.85,100.3,End of Season Sale - Summer,Clearance,Low,253293.65,106575.87,True
2022-07-04,1,Monday,27,7,July,3,2022,4,False,False,False,False,False,,False,,,15.0,End of Season Sale - Summer,False,38.2,8.6,81.4,Light Rain,6.3,104.56,6.84,100.31,End of Season Sale - Summer,Clearance,Low,208937.18,88084.31,True
2022-07-05,2,Tuesday,27,7,July,3,2022,5,False,False,False,False,False,,False,,,16.0,End of Season Sale - Summer,False,41.0,1.9,84.8,Hot,6.32,104.44,6.86,100.39,End of Season Sale - Summer,Clearance,Low,209598.08,89214.8,True
2022-07-06,3,Wednesday,27,7,July,3,2022,6,False,False,False,False,False,,False,,,17.0,End of Season Sale - Summer,False,39.7,32.9,72.6,Heavy Rain,6.31,104.49,6.84,100.42,End of Season Sale - Summer,Clearance,Low,186523.99,75196.54,True
2022-07-07,4,Thursday,27,7,July,3,2022,7,False,False,False,False,False,,False,,,18.0,End of Season Sale - Summer,False,39.6,31.2,64.8,Heavy Rain,6.29,104.62,6.83,100.4,End of Season Sale - Summer,Clearance,Low,207373.3,88571.07,True
2022-07-08,5,Friday,27,7,July,3,2022,8,False,False,False,False,False,,False,,,19.0,End of Season Sale - Summer,False,38.3,24.4,78.6,Heavy Rain,6.27,104.39,6.83,100.3,End of Season Sale - Summer,Clearance,Low,181292.28,101159.13,True
2022-07-09,6,Saturday,27,7,July,3,2022,9,True,False,False,False,False,,False,,,20.0,End of Season Sale - Summer,False,34.9,12.1,71.0,Light Rain,6.28,104.47,6.84,100.46,End of Season Sale - Summer,Clearance,Low,244098.3,105446.67,True
2022-07-10,7,Sunday,27,7,July,3,2022,10,True,False,False,False,False,,False,,,21.0,End of Season Sale - Summer,False,34.4,4.4,78.1,Light Rain,6.29,104.51,6.86,100.53,End of Season Sale - Summer,Clearance,Low,262901.19,108403.43,True
2022-07-11,1,Monday,28,7,July,3,2022,11,False,False,False,False,False,,False,,,22.0,End of Season Sale - Summer,False,34.9,4.1,76.1,Light Rain,6.26,104.42,6.88,100.53,End of Season Sale - Summer,Clearance,Low,151193.69,78293.15,True
2022-07-12,2,Tuesday,28,7,July,3,2022,12,False,False,False,False,False,,False,,30.0,23.0,End of Season Sale - Summer,False,35.5,24.9,82.4,Heavy Rain,6.27,104.26,6.89,100.5,End of Season Sale - Summer,Clearance,Low,222928.48,85278.54,True
2022-07-13,3,Wednesday,28,7,July,3,2022,13,False,False,False,False,False,,False,,29.0,24.0,End of Season Sale - Summer,False,35.8,8.8,79.1,Light Rain,6.27,104.44,6.89,100.6,End of Season Sale - Summer,Clearance,Low,184594.25,105239.48,True
2022-07-14,4,Thursday,28,7,July,3,2022,14,False,False,False,False,False,,False,,28.0,25.0,End of Season Sale - Summer,False,37.7,12.4,87.7,Light Rain,6.28,104.42,6.89,100.59,End of Season Sale - Summer,Clearance,Low,189357.52,79685.37,True
2022-07-15,5,Friday,28,7,July,3,2022,15,False,False,False,False,False,,False,,27.0,26.0,End of Season Sale - Summer,False,37.6,8.5,81.7,Light Rain,6.32,104.79,6.9,100.72,End of Season Sale - Summer,Clearance,Low,191513.28,98450.66,True
2022-07-16,6,Saturday,28,7,July,3,2022,16,True,False,False,False,False,,False,,26.0,27.0,,False,36.3,15.0,79.6,Heavy Rain,6.31,104.81,6.89,100.68,,,,143039.74,106140.88,False
2022-07-17,7,Sunday,28,7,July,3,2022,17,True,False,False,False,False,,False,,25.0,28.0,,False,37.8,13.0,73.7,Light Rain,6.35,104.62,6.89,100.66,,,,203852.83,73806.23,False
2022-07-18,1,Monday,29,7,July,3,2022,18,False,False,False,False,False,,False,,24.0,29.0,,False,37.8,7.0,65.8,Light Rain,6.36,104.55,6.88,100.73,,,,149023.57,95800.5,False
2022-07-19,2,Tuesday,29,7,July,3,2022,19,False,False,False,False,False,,False,,23.0,30.0,,False,38.0,,97.8,Heavy Rain,6.39,104.52,6.89,100.7,,,,155831.6,65597.87,False
2022-07-20,3,Wednesday,29,7,July,3,2022,20,False,False,False,False,False,,False,,22.0,,,False,36.9,19.6,82.6,Heavy Rain,6.41,104.54,6.86,100.7,,,,137332.17,76510.3,False
2022-07-21,4,Thursday,29,7,July,3,2022,21,False,False,False,False,False,,False,,21.0,,,False,38.9,24.1,75.8,Heavy Rain,6.4,104.66,6.86,100.59,,,,122403.16,67365.5,False
2022-07-22,5,Friday,29,7,July,3,2022,22,False,False,False,False,False,,False,,20.0,,,False,35.7,,84.2,Light Rain,6.4,104.58,6.86,100.59,,,,161854.49,60494.93,False
2022-07-23,6,Saturday,29,7,July,3,2022,23,True,False,False,False,False,,False,,19.0,,,False,33.1,69.4,75.8,Heavy Rain,6.45,104.41,6.86,100.57,,,,194739.08,84410.71,False
2022-07-24,7,Sunday,29,7,July,3,2022,24,True,False,False,False,False,,False,,18.0,,,False,35.0,10.4,79.2,Light Rain,6.42,104.42,6.84,100.56,,,,181184.76,121236.1,False
2022-07-25,1,Monday,30,7,July,3,2022,25,False,False,False,False,False,,False,,17.0,,,False,35.0,2.7,65.9,Light Rain,6.46,104.53,6.86,100.54,,,,,73481.27,False
2022-07-26,2,Tuesday,30,7,July,3,2022,26,False,False,False,False,False,,False,,16.0,,,False,33.5,5.8,74.1,Light Rain,6.43,104.22,6.88,100.51,,,,136751.04,76686.63,False
2022-07-27,3,Wednesday,30,7,July,3,2022,27,False,False,False,False,False,,False,,15.0,,,False,34.7,7.8,88.4,Light Rain,6.46,104.34,6.89,100.4,,,,143705.59,67484.34,False
2022-07-28,4,Thursday,30,7,July,3,2022,28,False,False,False,False,False,,False,,14.0,,,False,32.6,17.8,77.5,Heavy Rain,6.42,104.31,6.9,100.39,,,,147127.64,75908.98,False
2022-07-29,5,Friday,30,7,July,3,2022,29,False,False,False,False,False,,False,,13.0,,,False,35.2,16.6,77.2,Heavy Rain,6.43,104.44,6.9,100.37,,,,167893.61,47780.78,False
2022-07-30,6,Saturday,30,7,July,3,2022,30,True,False,False,False,False,,False,,12.0,,,False,33.1,51.0,80.0,Heavy Rain,6.43,104.5,6.89,100.36,,,,153691.98,106850.2,False
2022-07-31,7,Sunday,30,7,July,3,2022,31,True,False,True,False,False,,False,,11.0,,,False,34.5,16.9,74.5,Heavy Rain,6.41,104.77,6.89,100.35,,,,198389.69,108565.86,False
2022-08-01,1,Monday,31,8,August,3,2022,1,False,True,False,False,False,,False,,10.0,,,False,36.2,22.7,73.8,Heavy Rain,6.44,104.93,6.9,100.28,,,,155489.47,78015.01,False
2022-08-02,2,Tuesday,31,8,August,3,2022,2,False,False,False,False,False,,False,,9.0,,,False,36.8,17.4,78.7,Heavy Rain,6.44,105.07,6.9,100.22,,,,152520.41,67652.09,False
2022-08-03,3,Wednesday,31,8,August,3,2022,3,False,False,False,False,False,,False,,8.0,,,False,34.8,1.6,78.6,Pleasant,6.43,105.04,6.88,100.16,,,,137583.98,74016.56,False
2022-08-04,4,Thursday,31,8,August,3,2022,4,False,False,False,False,False,,False,,7.0,,,False,35.7,7.2,84.8,Light Rain,6.42,105.04,6.86,100.11,,,,111116.67,77660.34,False
2022-08-05,5,Friday,31,8,August,3,2022,5,False,False,False,False,False,,False,,6.0,,,False,35.1,39.2,81.9,Heavy Rain,6.44,105.07,6.85,100.21,,,,138973.85,50587.85,False
2022-08-06,6,Saturday,31,8,August,3,2022,6,True,False,False,False,False,,False,,5.0,,,False,34.1,4.9,84.0,Light Rain,6.47,105.42,6.85,100.1,,,,155021.74,96301.91,False
2022-08-07,7,Sunday,31,8,August,3,2022,7,True,False,False,False,False,,False,,4.0,,,False,30.8,8.2,68.3,Light Rain,6.47,105.28,6.86,100.22,,,,152828.84,78795.38,False
2022-08-08,1,Monday,32,8,August,3,2022,8,False,False,False,False,False,,False,,3.0,,,False,31.9,23.0,81.0,Heavy Rain,6.49,105.49,6.88,100.24,,,,132468.64,70638.86,False
2022-08-09,2,Tuesday,32,8,August,3,2022,9,False,False,False,False,False,,False,,2.0,,,False,35.4,26.9,87.4,Heavy Rain,6.52,105.88,6.88,100.26,,,,159972.37,80697.92,False
2022-08-10,3,Wednesday,32,8,August,3,2022,10,False,False,False,False,False,,False,,1.0,,Independence Day Sale,False,34.5,3.0,70.5,Light Rain,6.52,106.07,6.89,100.2,Independence Day Sale,National Sale,Medium,238694.37,129628.06,True
2022-08-11,4,Thursday,32,8,August,3,2022,11,False,False,False,False,False,Raksha Bandhan,True,Festival,0.0,0.0,Independence Day Sale,False,35.8,14.1,63.5,Light Rain,6.51,105.97,6.89,100.19,Independence Day Sale,National Sale,Medium,235104.96,115212.78,True
2022-08-12,5,Friday,32,8,August,3,2022,12,False,False,False,False,False,,False,,3.0,1.0,Independence Day Sale,False,35.4,8.1,76.9,Light Rain,6.51,106.12,6.88,100.25,Independence Day Sale,National Sale,Medium,237747.38,134627.88,True
2022-08-13,6,Saturday,32,8,August,3,2022,13,True,False,False,False,False,,False,,2.0,2.0,Independence Day Sale,False,33.9,5.9,75.8,Light Rain,6.52,105.91,6.9,100.25,Independence Day Sale,National Sale,Medium,293658.62,190030.13,True
2022-08-14,7,Sunday,32,8,August,3,2022,14,True,False,False,False,False,,False,,1.0,3.0,Independence Day Sale,False,33.1,36.8,93.2,Heavy Rain,6.52,105.92,6.9,100.18,Independence Day Sale,National Sale,Medium,350932.73,168656.03,True
2022-08-15,1,Monday,33,8,August,3,2022,15,False,False,False,False,False,Independence Day,True,National,0.0,0.0,Independence Day Sale,False,33.4,8.4,78.3,Light Rain,6.54,105.94,6.9,100.15,Independence Day Sale,National Sale,Medium,268197.3,142092.39,True
2022-08-16,2,Tuesday,33,8,August,3,2022,16,False,False,False,False,False,,False,,,1.0,Independence Day Sale,False,33.0,6.3,62.4,Light Rain,6.55,105.93,6.91,100.15,Independence Day Sale,National Sale,Medium,216522.46,113977.59,True
2022-08-17,3,Wednesday,33,8,August,3,2022,17,False,False,False,False,False,,False,,,2.0,,False,33.0,13.4,70.6,Light Rain,6.51,105.71,6.91,100.11,,,,137518.89,57527.56,False
2022-08-18,4,Thursday,33,8,August,3,2022,18,False,False,False,False,False,,False,,,3.0,,False,34.7,2.1,79.8,Light Rain,6.55,105.93,6.89,100.13,,,,157503.51,80727.87,False
2022-08-19,5,Friday,33,8,August,3,2022,19,False,False,False,False,False,,False,,,4.0,,False,34.6,8.5,74.5,Light Rain,6.54,105.96,6.89,100.09,,,,143971.79,99109.66,False
2022-08-20,6,Saturday,33,8,August,3,2022,20,True,False,False,False,False,,False,,,5.0,,False,34.2,15.0,78.4,Light Rain,6.52,106.05,6.89,100.1,,,,195123.41,88218.41,False
2022-08-21,7,Sunday,33,8,August,3,2022,21,True,False,False,False,False,,False,,,6.0,,False,34.3,20.9,75.6,Heavy Rain,6.54,106.03,6.91,100.1,,,,217337.99,94506.22,False
2022-08-22,1,Monday,34,8,August,3,2022,22,False,False,False,False,False,,False,,,7.0,,False,33.5,5.7,78.5,Light Rain,6.54,106.11,6.91,100.05,,,,116251.61,77593.16,False
2022-08-23,2,Tuesday,34,8,August,3,2022,23,False,False,False,False,False,,False,,,8.0,,False,33.1,38.4,82.4,Heavy Rain,6.55,106.2,6.91,100.01,,,,84985.31,79048.32,False
2022-08-24,3,Wednesday,34,8,August,3,2022,24,False,False,False,False,False,,False,,,9.0,,False,33.3,14.5,83.6,Light Rain,6.57,106.25,6.91,100.06,,,,158896.73,94624.47,False
2022-08-25,4,Thursday,34,8,August,3,2022,25,False,False,False,False,False,,False,,,10.0,,False,31.6,20.4,71.9,Heavy Rain,6.62,106.19,6.91,100.02,,,,160223.04,66290.57,False
2022-08-26,5,Friday,34,8,August,3,2022,26,False,False,False,False,False,,False,,,11.0,,False,29.3,15.8,75.4,Heavy Rain,6.63,106.1,6.9,100.03,,,,116975.48,65950.38,False
2022-08-27,6,Saturday,34,8,August,3,2022,27,True,False,False,False,False,,False,,,12.0,,False,28.5,11.6,75.2,Light Rain,6.65,,6.9,99.98,,,,184329.67,74609.4,False
2022-08-28,7,Sunday,34,8,August,3,2022,28,True,False,False,False,False,,False,,,13.0,,False,30.1,3.8,68.4,Light Rain,6.62,106.19,6.89,99.95,,,,198367.28,59954.61,False
2022-08-29,1,Monday,35,8,August,3,2022,29,False,False,False,False,False,,False,,,14.0,,False,29.8,18.0,76.4,Heavy Rain,6.61,106.34,6.9,100.09,,,,187326.23,68236.3,False
2022-08-30,2,Tuesday,35,8,August,3,2022,30,False,False,False,False,False,,False,,,15.0,,False,31.6,16.2,81.2,Heavy Rain,6.63,105.98,6.92,100.04,,,,175634.92,73020.39,False
2022-08-31,3,Wednesday,35,8,August,3,2022,31,False,False,True,False,False,,False,,,16.0,,False,31.3,35.2,92.5,Heavy Rain,6.62,105.89,6.9,100.08,,,,139299.96,79024.19,False
2022-09-01,4,Thursday,35,9,September,3,2022,1,False,True,False,False,False,,False,,,17.0,,False,32.1,24.2,84.2,Heavy Rain,6.61,105.79,6.89,100.13,,,,129029.57,59759.43,False
2022-09-02,5,Friday,35,9,September,3,2022,2,False,False,False,False,False,,False,,,18.0,,False,30.3,11.3,73.0,Light Rain,6.59,105.87,6.87,100.11,,,,162278.74,72782.71,False
2022-09-03,6,Saturday,35,9,September,3,2022,3,True,False,False,False,False,,False,,,19.0,,False,31.4,14.3,75.2,Light Rain,6.58,105.92,6.88,99.98,,,,156682.88,60527.72,False
2022-09-04,7,Sunday,35,9,September,3,2022,4,True,False,False,False,False,,False,,,20.0,,False,29.4,3.6,72.2,Light Rain,6.6,106.11,6.87,99.95,,,,195526.61,80224.25,False
2022-09-05,1,Monday,36,9,September,3,2022,5,False,False,False,False,False,,False,,30.0,21.0,,False,28.6,1.6,76.6,Pleasant,6.58,105.89,6.86,99.97,,,,128122.9,56154.9,False
2022-09-06,2,Tuesday,36,9,September,3,2022,6,False,False,False,False,False,,False,,29.0,22.0,,False,28.1,23.6,85.5,Heavy Rain,6.58,105.92,6.86,100.01,,,,151858.02,59280.67,False
2022-09-07,3,Wednesday,36,9,September,3,2022,7,False,False,False,False,False,,False,,28.0,23.0,,False,27.2,9.4,70.6,Light Rain,6.57,106.08,6.88,99.95,,,,136363.16,82030.39,False
2022-09-08,4,Thursday,36,9,September,3,2022,8,False,False,False,False,False,,False,,27.0,24.0,,False,27.0,25.0,73.0,Heavy Rain,6.58,106.31,6.89,99.85,,,,106418.29,60339.83,False
2022-09-09,5,Friday,36,9,September,3,2022,9,False,False,False,False,False,,False,,26.0,25.0,,False,28.2,22.1,80.4,Heavy Rain,6.57,106.24,6.88,99.9,,,,112211.18,70279.87,False
2022-09-10,6,Saturday,36,9,September,3,2022,10,True,False,False,False,False,,False,,25.0,26.0,,False,28.3,30.3,78.0,Heavy Rain,6.55,106.39,6.87,99.88,,,,152774.47,81126.88,False
2022-09-11,7,Sunday,36,9,September,3,2022,11,True,False,False,False,False,,False,,24.0,27.0,,False,27.2,7.6,66.6,Light Rain,6.55,106.52,6.86,99.74,,,,191932.88,66804.41,False
2022-09-12,1,Monday,37,9,September,3,2022,12,False,False,False,False,False,,False,,23.0,28.0,,False,26.3,12.0,72.5,Light Rain,6.53,106.66,6.86,99.86,,,,119963.36,68651.95,False
2022-09-13,2,Tuesday,37,9,September,3,2022,13,False,False,False,False,False,,False,,22.0,29.0,,False,26.4,19.4,74.9,Heavy Rain,6.57,,6.87,99.87,,,,126314.16,77594.55,False
2022-09-14,3,Wednesday,37,9,September,3,2022,14,False,False,False,False,False,,False,,21.0,30.0,,False,24.2,28.7,72.2,Heavy Rain,6.58,106.55,6.86,99.94,,,,190354.68,80794.35,False
2022-09-15,4,Thursday,37,9,September,3,2022,15,False,False,False,False,False,,False,,20.0,,,False,25.1,7.6,84.6,Light Rain,6.59,106.75,6.87,100.02,,,,126575.46,61297.68,False
2022-09-16,5,Friday,37,9,September,3,2022,16,False,False,False,False,False,,False,,19.0,,,False,24.3,,75.6,Light Rain,6.57,,6.88,100.02,,,,81941.75,69398.69,False
2022-09-17,6,Saturday,37,9,September,3,2022,17,True,False,False,False,False,,False,,18.0,,,False,24.4,24.9,79.9,Heavy Rain,6.56,106.81,6.89,100.0,,,,187515.94,91750.63,False
2022-09-18,7,Sunday,37,9,September,3,2022,18,True,False,False,False,False,,False,,17.0,,,False,25.6,11.8,,Light Rain,6.55,106.93,6.9,99.94,,,,157254.01,94919.15,False
2022-09-19,1,Monday,38,9,September,3,2022,19,False,False,False,False,False,,False,,16.0,,,False,26.1,,75.6,Heavy Rain,6.57,106.79,6.88,100.0,,,,123077.49,76870.41,False
2022-09-20,2,Tuesday,38,9,September,3,2022,20,False,False,False,False,False,,False,,15.0,,,False,25.1,4.6,74.1,Light Rain,6.55,106.75,6.88,99.99,,,,142549.53,57360.5,False
2022-09-21,3,Wednesday,38,9,September,3,2022,21,False,False,False,False,False,,False,,14.0,,,False,24.8,18.0,75.3,Heavy Rain,6.53,106.44,6.89,99.92,,,,129420.25,69627.77,False
2022-09-22,4,Thursday,38,9,September,3,2022,22,False,False,False,False,False,,False,,13.0,,,False,25.4,12.6,74.3,Light Rain,6.57,106.81,6.89,99.95,,,,102186.25,71762.47,False
2022-09-23,5,Friday,38,9,September,3,2022,23,False,False,False,False,False,,False,,12.0,,,False,26.1,10.1,81.7,Light Rain,6.58,106.41,6.88,99.99,,,,128833.22,51064.5,False
2022-09-24,6,Saturday,38,9,September,3,2022,24,True,False,False,False,False,,False,,11.0,,,False,25.0,35.4,81.7,Heavy Rain,6.58,106.65,6.86,99.92,,,,231079.67,103809.54,False
